,hpso04b (Ingest) [Na=197] [Bmax=110000],hpso04b (RCAL) [Na=197] [Bmax=110000],hpso04b (FastImg) [Na=197] [Bmax=110000],hpso04b (PSS) [Na=197] [Bmax=110000],hpso04c (Ingest) [Na=197] [Bmax=110000],hpso04c (RCAL) [Na=197] [Bmax=110000],hpso04c (FastImg) [Na=197] [Bmax=110000],hpso04c (PSS) [Na=197] [Bmax=110000],hpso05b (Ingest) [Na=197] [Bmax=110000],hpso05b (RCAL) [Na=197] [Bmax=110000],hpso05b (FastImg) [Na=197] [Bmax=110000],hpso05b (PST) [Na=197] [Bmax=110000],hpso13 (Ingest) [Nf_max=65536] [Na=197] [Bmax=35000],hpso13 (RCAL) [Nf_max=65536] [Na=197] [Bmax=35000],hpso13 (FastImg) [Nf_max=65536] [Na=197] [Bmax=35000],hpso13 (ICAL) [Nf_max=65536] [Na=197] [Bmax=35000],hpso13 (DPrepA) [Nf_max=65536] [Na=197] [Bmax=35000],hpso13 (DPrepB) [Nf_max=65536] [Na=197] [Bmax=35000],hpso13 (DPrepC) [Nf_max=65536] [Na=197] [Bmax=35000],hpso14 (Ingest) [Na=197] [Bmax=25000],hpso14 (RCAL) [Na=197] [Bmax=25000],hpso14 (FastImg) [Na=197] [Bmax=25000],hpso14 (ICAL) [Na=197] [Bmax=25000],hpso14 (DPrepA) [Na=197] [Bmax=25000],hpso14 (DPrepB) [Na=197] [Bmax=25000],hpso14 (DPrepC) [Na=197] [Bmax=25000],hpso15 (Ingest) [Na=197] [Bmax=15000],hpso15 (RCAL) [Na=197] [Bmax=15000],hpso15 (FastImg) [Na=197] [Bmax=15000],hpso15 (ICAL) [Na=197] [Bmax=15000],hpso15 (DPrepA) [Na=197] [Bmax=15000],hpso15 (DPrepB) [Na=197] [Bmax=15000],hpso15 (DPrepC) [Na=197] [Bmax=15000],hpso18 (Ingest) [Na=197] [Bmax=110000],hpso18 (RCAL) [Na=197] [Bmax=110000],hpso18 (FastImg) [Na=197] [Bmax=110000],hpso18 (SinglePulse) [Na=197] [Bmax=110000],hpso22 (Ingest) [Na=197] [Bmax=110000],hpso22 (RCAL) [Na=197] [Bmax=110000],hpso22 (FastImg) [Na=197] [Bmax=110000],hpso22 (ICAL) [Na=197] [Bmax=110000],hpso22 (DPrepA) [Na=197] [Bmax=110000],hpso22 (DPrepB) [Na=197] [Bmax=110000],hpso27and33 (Ingest) [Na=197] [Bmax=30000],hpso27and33 (RCAL) [Na=197] [Bmax=30000],hpso27and33 (FastImg) [Na=197] [Bmax=30000],hpso27and33 (ICAL) [Na=197] [Bmax=30000],hpso27and33 (DPrepA) [Na=197] [Bmax=30000],hpso27and33 (DPrepB) [Na=197] [Bmax=30000],hpso32 (Ingest) [Na=197] [Bmax=20000],hpso32 (RCAL) [Na=197] [Bmax=20000],hpso32 (FastImg) [Na=197] [Bmax=20000],hpso32 (ICAL) [Na=197] [Bmax=20000],hpso32 (DPrepB) [Na=197] [Bmax=20000],hpso37a (Ingest) [Na=197] [Bmax=110000],hpso37a (RCAL) [Na=197] [Bmax=110000],hpso37a (FastImg) [Na=197] [Bmax=110000],hpso37a (ICAL) [Na=197] [Bmax=110000],hpso37a (DPrepA) [Na=197] [Bmax=110000],hpso37a (DPrepB) [Na=197] [Bmax=110000],hpso37b (Ingest) [Na=197] [Bmax=110000],hpso37b (RCAL) [Na=197] [Bmax=110000],hpso37b (FastImg) [Na=197] [Bmax=110000],hpso37b (ICAL) [Na=197] [Bmax=110000],hpso37b (DPrepA) [Na=197] [Bmax=110000],hpso37b (DPrepB) [Na=197] [Bmax=110000],hpso37c (Ingest) [Na=197] [Bmax=110000],hpso37c (RCAL) [Na=197] [Bmax=110000],hpso37c (FastImg) [Na=197] [Bmax=110000],hpso37c (ICAL) [Na=197] [Bmax=110000],hpso37c (DPrepA) [Na=197] [Bmax=110000],hpso37c (DPrepB) [Na=197] [Bmax=110000],hpso38a (Ingest) [Na=197] [Bmax=110000],hpso38a (RCAL) [Na=197] [Bmax=110000],hpso38a (FastImg) [Na=197] [Bmax=110000],hpso38a (ICAL) [Na=197] [Bmax=110000],hpso38a (DPrepA) [Na=197] [Bmax=110000],hpso38a (DPrepB) [Na=197] [Bmax=110000],hpso38b (Ingest) [Na=197] [Bmax=110000],hpso38b (RCAL) [Na=197] [Bmax=110000],hpso38b (FastImg) [Na=197] [Bmax=110000],hpso38b (ICAL) [Na=197] [Bmax=110000],hpso38b (DPrepA) [Na=197] [Bmax=110000],hpso38b (DPrepB) [Na=197] [Bmax=110000],max_mid_band1 (Ingest) [Na=197] [Bmax=110000],max_mid_band1 (RCAL) [Na=197] [Bmax=110000],max_mid_band1 (FastImg) [Na=197] [Bmax=110000],max_mid_band1 (ICAL) [Na=197] [Bmax=110000],max_mid_band1 (DPrepA) [Na=197] [Bmax=110000],max_mid_band1 (DPrepA_Image) [Na=197] [Bmax=110000],max_mid_band1 (DPrepB) [Na=197] [Bmax=110000],max_mid_band1 (DPrepC) [Na=197] [Bmax=110000],max_mid_band1 (DPrepD) [Na=197] [Bmax=110000],max_mid_band2 (Ingest) [Na=197] [Bmax=110000],max_mid_band2 (RCAL) [Na=197] [Bmax=110000],max_mid_band2 (FastImg) [Na=197] [Bmax=110000],max_mid_band2 (ICAL) [Na=197] [Bmax=110000],max_mid_band2 (DPrepA) [Na=197] [Bmax=110000],max_mid_band2 (DPrepA_Image) [Na=197] [Bmax=110000],max_mid_band2 (DPrepB) [Na=197] [Bmax=110000],max_mid_band2 (DPrepC) [Na=197] [Bmax=110000],max_mid_band2 (DPrepD) [Na=197] [Bmax=110000],max_mid_band5a_1 (Ingest) [Na=197] [Bmax=110000],max_mid_band5a_1 (RCAL) [Na=197] [Bmax=110000],max_mid_band5a_1 (FastImg) [Na=197] [Bmax=110000],max_mid_band5a_1 (ICAL) [Na=197] [Bmax=110000],max_mid_band5a_1 (DPrepA) [Na=197] [Bmax=110000],max_mid_band5a_1 (DPrepA_Image) [Na=197] [Bmax=110000],max_mid_band5a_1 (DPrepB) [Na=197] [Bmax=110000],max_mid_band5a_1 (DPrepC) [Na=197] [Bmax=110000],max_mid_band5a_1 (DPrepD) [Na=197] [Bmax=110000],max_mid_band5a_2 (Ingest) [Na=197] [Bmax=110000],max_mid_band5a_2 (RCAL) [Na=197] [Bmax=110000],max_mid_band5a_2 (FastImg) [Na=197] [Bmax=110000],max_mid_band5a_2 (ICAL) [Na=197] [Bmax=110000],max_mid_band5a_2 (DPrepA) [Na=197] [Bmax=110000],max_mid_band5a_2 (DPrepA_Image) [Na=197] [Bmax=110000],max_mid_band5a_2 (DPrepB) [Na=197] [Bmax=110000],max_mid_band5a_2 (DPrepC) [Na=197] [Bmax=110000],max_mid_band5a_2 (DPrepD) [Na=197] [Bmax=110000],max_mid_band5b_1 (Ingest) [Na=197] [Bmax=110000],max_mid_band5b_1 (RCAL) [Na=197] [Bmax=110000],max_mid_band5b_1 (FastImg) [Na=197] [Bmax=110000],max_mid_band5b_1 (ICAL) [Na=197] [Bmax=110000],max_mid_band5b_1 (DPrepA) [Na=197] [Bmax=110000],max_mid_band5b_1 (DPrepA_Image) [Na=197] [Bmax=110000],max_mid_band5b_1 (DPrepB) [Na=197] [Bmax=110000],max_mid_band5b_1 (DPrepC) [Na=197] [Bmax=110000],max_mid_band5b_1 (DPrepD) [Na=197] [Bmax=110000],max_mid_band5b_2 (Ingest) [Na=197] [Bmax=110000],max_mid_band5b_2 (RCAL) [Na=197] [Bmax=110000],max_mid_band5b_2 (FastImg) [Na=197] [Bmax=110000],max_mid_band5b_2 (ICAL) [Na=197] [Bmax=110000],max_mid_band5b_2 (DPrepA) [Na=197] [Bmax=110000],max_mid_band5b_2 (DPrepA_Image) [Na=197] [Bmax=110000],max_mid_band5b_2 (DPrepB) [Na=197] [Bmax=110000],max_mid_band5b_2 (DPrepC) [Na=197] [Bmax=110000],max_mid_band5b_2 (DPrepD) [Na=197] [Bmax=110000]
Facet side length [pixels],(undefined),43233.0069813246,48036.67442369399,(undefined),(undefined),44343.707802945726,49270.78644771747,(undefined),(undefined),52705.33591037556,48801.23695405143,(undefined),(undefined),16419.632701079616,15203.36361211075,16419.632701079616,25338.93935351792,25338.93935351792,25338.93935351792,(undefined),12191.268640839186,11288.211704480726,13545.854045376871,18813.686174134542,18813.686174134542,16208.714242331302,(undefined),7022.1707371233715,6502.009941780898,19506.029825342695,10836.683236301496,10836.683236301496,9094.389641772457,(undefined),43233.0069813246,48036.67442369399,(undefined),(undefined),65697.25247194956,48664.63146070337,65697.25247194956,81107.71910117229,81107.71910117229,(undefined),19074.563482999307,14129.306283703187,23548.843806171983,23548.843806171983,23548.843806171983,(undefined),12835.68947450488,9507.918129262875,15846.530215438122,15846.530215438122,(undefined),46626.71073622052,51807.45637357836,46626.71073622052,34538.304249052235,34538.304249052235,(undefined),46626.71073622052,51807.45637357836,46626.71073622052,34538.304249052235,34538.304249052235,(undefined),46626.71073622052,51807.45637357836,46626.71073622052,34538.304249052235,34538.304249052235,(undefined),67243.28170088207,49809.838296949674,59771.80595633962,83016.39716158282,49809.83829694968,(undefined),67243.28170088207,49809.838296949674,67243.28170088207,83016.39716158282,49809.83829694968,(undefined),40340.738348443905,52293.549710945816,40340.738348443905,34862.36647396387,34862.36647396387,34862.36647396387,20917.419884378323,(undefined),(undefined),52705.33591037556,48801.23695405143,52705.33591037556,48801.236954051434,48801.236954051434,32534.157969367618,24400.618477025717,(undefined),(undefined),53314.06820872804,49364.87797104447,53314.06820872804,82274.79661840746,82274.79661840746,49364.87797104448,82274.79661840746,(undefined),(undefined),63846.25313124074,47293.520837956086,63846.25313124074,78822.53472992682,78822.53472992682,78822.53472992682,78822.53472992682,(undefined),(undefined),69798.68503767208,51702.72965753486,69798.68503767208,86171.21609589145,86171.21609589145,51702.72965753487,86171.21609589145,(undefined),(undefined),64037.23744986536,47434.990703603966,64037.23744986536,79058.31783933994,79058.31783933994,79058.31783933994,79058.31783933994,(undefined)
Image side length [pixels],80061.12403949,216165.03490662298,48036.674423694,(undefined),82117.97741286246,221718.53901472865,49270.78644771748,(undefined),81335.39492341904,219605.56629323144,48801.23695405143,(undefined),25338.93935351792,68415.13625449837,15203.36361211075,68415.13625449837,25338.93935351792,25338.93935351792,25338.93935351792,18813.686174134542,50796.95267016326,11288.211704480726,33864.63511344218,18813.686174134542,18813.686174134542,16208.714242331302,10836.683236301496,29259.044738014043,6502.009941780898,19506.02982534269,10836.683236301496,10836.683236301496,9094.389641772457,80061.12403949,216165.03490662298,48036.674423694,(undefined),81107.71910117229,218990.84157316518,48664.63146070337,218990.84157316518,81107.71910117229,81107.71910117229,23548.84380617198,63581.87827666435,14129.306283703187,23548.84380617198,23548.84380617198,23548.84380617198,15846.530215438122,42785.63158168293,9507.918129262875,15846.530215438122,15846.530215438122,86345.7606226306,233133.5536811026,51807.45637357835,155422.3691207351,86345.7606226306,86345.7606226306,86345.7606226306,233133.5536811026,51807.45637357835,233133.5536811026,86345.7606226306,86345.7606226306,86345.7606226306,233133.5536811026,51807.45637357835,233133.5536811026,86345.7606226306,86345.7606226306,83016.39716158279,224144.27233627357,49809.83829694968,149429.51489084904,83016.39716158279,83016.39716158279,83016.39716158279,224144.27233627357,49809.83829694968,224144.27233627357,83016.39716158279,83016.39716158279,87155.91618490969,235320.97369925614,52293.549710945816,235320.97369925614,87155.91618490969,87155.91618490969,87155.91618490969,87155.91618490969,87155.91618490969,81335.39492341904,219605.56629323144,48801.23695405143,219605.56629323144,81335.39492341904,81335.39492341904,81335.39492341904,81335.39492341904,81335.39492341904,82274.79661840746,222141.95086970014,49364.87797104447,222141.95086970014,82274.79661840746,82274.79661840746,82274.79661840746,82274.79661840746,82274.79661840746,78822.53472992682,212820.84377080243,47293.520837956086,212820.84377080243,78822.53472992682,78822.53472992682,78822.53472992682,78822.53472992682,78822.53472992682,86171.21609589143,232662.2834589069,51702.72965753487,232662.2834589069,86171.21609589143,86171.21609589143,86171.21609589143,86171.21609589143,86171.21609589143,79058.31783933994,213457.45816621787,47434.99070360396,213457.45816621787,79058.31783933994,79058.31783933994,79058.31783933994,79058.31783933994,79058.31783933994
Output image side length [pixels],(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),10642.354528477525,10642.354528477525,10642.354528477525,(undefined),(undefined),(undefined),(undefined),7901.748193136506,7901.748193136506,6807.659981779146,(undefined),(undefined),(undefined),(undefined),4551.4069592466285,4551.4069592466285,3819.6436495444323,(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),34065.242022492355,34065.242022492355,(undefined),(undefined),(undefined),(undefined),9890.514398592231,9890.514398592231,(undefined),(undefined),(undefined),(undefined),6655.5426904840115,(undefined),(undefined),(undefined),(undefined),36265.21946150485,36265.21946150485,(undefined),(undefined),(undefined),(undefined),36265.21946150485,36265.21946150485,(undefined),(undefined),(undefined),(undefined),36265.21946150485,36265.21946150485,(undefined),(undefined),(undefined),(undefined),34866.88680786477,34866.88680786477,(undefined),(undefined),(undefined),(undefined),34866.88680786477,34866.88680786477,(undefined),(undefined),(undefined),(undefined),36605.484797662066,36605.484797662066,36605.484797662066,36605.484797662066,(undefined),(undefined),(undefined),(undefined),(undefined),34160.865867836,34160.865867836,34160.865867836,34160.865867836,(undefined),(undefined),(undefined),(undefined),(undefined),34555.41457973113,34555.41457973113,34555.41457973113,34555.41457973113,(undefined),(undefined),(undefined),(undefined),(undefined),33105.464586569266,33105.464586569266,33105.464586569266,33105.464586569266,(undefined),(undefined),(undefined),(undefined),(undefined),36191.910760274404,36191.910760274404,36191.910760274404,36191.910760274404,(undefined),(undefined),(undefined),(undefined),(undefined),33204.49349252278,33204.49349252278,33204.49349252278,33204.49349252278,(undefined)
Grid side dimension [lambda],1038006.9577935857,1038006.9577935857,622804.1746761514,(undefined),1884843.2802074226,1884843.2802074226,1130905.9681244534,(undefined),1672550.408941278,1672550.408941278,1003530.2453647668,(undefined),368133.87957747537,368133.87957747537,220880.32774648524,368133.87957747537,368133.87957747537,368133.87957747537,368133.87957747537,414373.32873126614,414373.32873126614,248623.99723875968,414373.32873126614,414373.32873126614,414373.32873126614,388891.1071832905,259102.63975415684,259102.63975415684,155461.5838524941,259102.63975415684,259102.63975415684,259102.63975415684,237662.94450274046,1038006.9577935857,1038006.9577935857,622804.1746761514,(undefined),12994057.23323811,12994057.23323811,7796434.339942866,12994057.23323811,12994057.23323811,12994057.23323811,479630.3762424932,479630.3762424932,287778.2257454959,479630.3762424932,479630.3762424932,479630.3762424932,133932.96960591213,133932.96960591213,80359.78176354729,133932.96960591213,133932.96960591213,1758644.7128891419,1758644.7128891419,1055186.827733485,1758644.7128891419,1758644.7128891419,1758644.7128891419,1758644.7128891419,1758644.7128891419,1055186.827733485,1758644.7128891419,1758644.7128891419,1758644.7128891419,1758644.7128891419,1758644.7128891419,1055186.827733485,1758644.7128891419,1758644.7128891419,1758644.7128891419,11715817.677322065,11715817.677322065,7029490.6063932385,11715817.677322065,11715817.677322065,11715817.677322065,11715817.677322065,11715817.677322065,7029490.6063932385,11715817.677322065,11715817.677322065,11715817.677322065,736631.3328325168,736631.3328325168,441978.7996995101,736631.3328325168,736631.3328325168,736631.3328325168,736631.3328325168,736631.3328325168,736631.3328325168,1672550.408941278,1672550.408941278,1003530.2453647668,1672550.408941278,1672550.408941278,1672550.408941278,1672550.408941278,1672550.408941278,1672550.408941278,7610902.722062335,7610902.722062335,4566541.633237401,7610902.722062335,7610902.722062335,7610902.722062335,7610902.722062335,7610902.722062335,7610902.722062335,9386416.387119872,9386416.387119872,5631849.832271923,9386416.387119872,9386416.387119872,9386416.387119872,9386416.387119872,9386416.387119872,9386416.387119872,13095498.505780226,13095498.505780226,7857299.103468135,13095498.505780226,13095498.505780226,13095498.505780226,13095498.505780226,13095498.505780226,13095498.505780226,18761615.187027078,18761615.187027078,11256969.112216245,18761615.187027078,18761615.187027078,18761615.187027078,18761615.187027078,18761615.187027078,18761615.187027078
Baselines dimension [lambda],622804.1746761514,622804.1746761514,622804.1746761514,(undefined),1130905.9681244534,1130905.9681244534,1130905.9681244534,(undefined),1003530.2453647669,1003530.2453647669,1003530.2453647669,(undefined),220880.32774648524,220880.32774648524,220880.32774648524,220880.32774648524,220880.32774648524,220880.32774648524,220880.32774648524,248623.9972387597,248623.9972387597,248623.9972387597,248623.9972387597,248623.9972387597,248623.9972387597,233334.66430997435,155461.5838524941,155461.5838524941,155461.5838524941,155461.5838524941,155461.5838524941,155461.5838524941,142597.7667016443,622804.1746761514,622804.1746761514,622804.1746761514,(undefined),7796434.339942866,7796434.339942866,7796434.339942866,7796434.339942866,7796434.339942866,7796434.339942866,287778.22574549593,287778.22574549593,287778.22574549593,287778.22574549593,287778.22574549593,287778.22574549593,80359.78176354729,80359.78176354729,80359.78176354729,80359.78176354729,80359.78176354729,1055186.827733485,1055186.827733485,1055186.827733485,1055186.827733485,1055186.827733485,1055186.827733485,1055186.827733485,1055186.827733485,1055186.827733485,1055186.827733485,1055186.827733485,1055186.827733485,1055186.827733485,1055186.827733485,1055186.827733485,1055186.827733485,1055186.827733485,1055186.827733485,7029490.6063932385,7029490.6063932385,7029490.6063932385,7029490.6063932385,7029490.6063932385,7029490.6063932385,7029490.6063932385,7029490.6063932385,7029490.6063932385,7029490.6063932385,7029490.6063932385,7029490.6063932385,441978.79969951004,441978.79969951004,441978.79969951004,441978.79969951004,441978.79969951004,441978.79969951004,441978.79969951004,441978.79969951004,441978.79969951004,1003530.2453647669,1003530.2453647669,1003530.2453647669,1003530.2453647669,1003530.2453647669,1003530.2453647669,1003530.2453647669,1003530.2453647669,1003530.2453647669,4566541.6332374,4566541.6332374,4566541.6332374,4566541.6332374,4566541.6332374,4566541.6332374,4566541.6332374,4566541.6332374,4566541.6332374,5631849.832271923,5631849.832271923,5631849.832271923,5631849.832271923,5631849.832271923,5631849.832271923,5631849.832271923,5631849.832271923,5631849.832271923,7857299.103468135,7857299.103468135,7857299.103468135,7857299.103468135,7857299.103468135,7857299.103468135,7857299.103468135,7857299.103468135,7857299.103468135,11256969.11221625,11256969.11221625,11256969.11221625,11256969.11221625,11256969.11221625,11256969.11221625,11256969.11221625,11256969.11221625,11256969.11221625
Epsilon (approx),0.4441757193189375,0.4441757193189375,0.342997170285018,(undefined),0.4441757193189375,0.4441757193189375,0.342997170285018,(undefined),0.4441757193189375,0.4441757193189375,0.342997170285018,(undefined),0.4441757193189375,0.4441757193189375,0.342997170285018,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.24373333911071637,0.4441757193189375,0.4441757193189375,0.342997170285018,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.24373333911071637,0.4441757193189375,0.4441757193189375,0.342997170285018,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.24373333911071637,0.4441757193189375,0.4441757193189375,0.342997170285018,(undefined),0.4441757193189375,0.4441757193189375,0.342997170285018,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.342997170285018,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.342997170285018,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.342997170285018,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.342997170285018,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.342997170285018,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.342997170285018,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.342997170285018,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.342997170285018,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.24373333911071637,0.24373333911071637,0.4441757193189375,0.4441757193189375,0.342997170285018,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.24373333911071637,0.24373333911071637,0.4441757193189375,0.4441757193189375,0.342997170285018,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.24373333911071637,0.24373333911071637,0.4441757193189375,0.4441757193189375,0.342997170285018,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.24373333911071637,0.24373333911071637,0.4441757193189375,0.4441757193189375,0.342997170285018,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.24373333911071637,0.24373333911071637,0.4441757193189375,0.4441757193189375,0.342997170285018,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.4441757193189375,0.24373333911071637,0.24373333911071637
Qbw,3.309501028678418,3.309501028678418,4.285749642711291,(undefined),3.309501028678418,3.309501028678418,4.285749642711291,(undefined),3.309501028678418,3.309501028678418,4.285749642711291,(undefined),3.309501028678418,3.309501028678418,4.285749642711291,3.309501028678418,3.309501028678418,3.309501028678418,6.031181476294671,3.309501028678418,3.309501028678418,4.285749642711291,3.309501028678418,3.309501028678418,3.309501028678418,6.031181476294671,3.309501028678418,3.309501028678418,4.285749642711291,3.309501028678418,3.309501028678418,3.309501028678418,6.031181476294671,3.309501028678418,3.309501028678418,4.285749642711291,(undefined),3.309501028678418,3.309501028678418,4.285749642711291,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,4.285749642711291,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,4.285749642711291,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,4.285749642711291,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,4.285749642711291,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,4.285749642711291,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,4.285749642711291,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,4.285749642711291,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,4.285749642711291,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,6.031181476294671,6.031181476294671,3.309501028678418,3.309501028678418,4.285749642711291,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,6.031181476294671,6.031181476294671,3.309501028678418,3.309501028678418,4.285749642711291,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,6.031181476294671,6.031181476294671,3.309501028678418,3.309501028678418,4.285749642711291,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,6.031181476294671,6.031181476294671,3.309501028678418,3.309501028678418,4.285749642711291,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,6.031181476294671,6.031181476294671,3.309501028678418,3.309501028678418,4.285749642711291,3.309501028678418,3.309501028678418,3.309501028678418,3.309501028678418,6.031181476294671,6.031181476294671
Max subband ratio,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
Number subbands,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Station/antenna diameter,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5
-- Time Coalescing --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ionospheric timescale [s],10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
